Dealer_Name,Dealer_Type,Dealer_Address,City,State,Mobile,Email,Domain,Map_Location
"Dilip Motors, Heritage Garden",SERVICE,"Tata Road, NamkomNear Riada Office",Ranchi,Jharkhand,9693917067,servicemanager@dilip-Kia.com,https://dilip-motors-heritage-garden-kia.com,"https://www.google.com/maps/search/23.354705,85.359253,Dilip%20Motors,%20Heritage%20Garden,Near%20Riada%20Office"
"Horizon Kia, Pundag",SERVICE,"RS Plot No 3985, Khata No 21,Pundag Road, Thana No. 228",Ranchi,Jharkhand,7520004101,servicehead@horizonkia.com,https://horizon-kia-ranchi.com,"https://www.google.com/maps/search/23.347697,85.281269,Horizon%20Kia,%20Pundag,Pundag%20Road,%20Thana%20No.%20228"
"Advaith Kia, Lalbagh Main Road",SALES,No. 71& 71/1Lalbagh Main Road,Bangalore,Karnataka,6366237292,info@advaithkia.com,https://advaith-kia-lalbagh-main-road.com,"https://www.google.com/maps/search/12.95696,77.58585,Advaith%20Kia,%20Lalbagh%20Main%20Road,Lalbagh%20Main%20Road"
"PPS Kia, Mysore Road",SALES,"Survey No. 78/2Valagerahalli Village, Mysore road",Bangalore,Karnataka,6309990010,gmsales.kiablr@automotiveml.com,https://pps-kia-mysore-road.com,"https://www.google.com/maps/search/12.92293531,77.4955211,PPS%20Kia,%20Mysore%20Road,Valagerahalli%20Village,%20Mysore%20road"
"Epitome Kia, Yelahanka(Airport Road)",SALES,Survey # 99New Airport Road,Bangalore,Karnataka,7829933669,ccm.ylk@epitomekia.in,https://epitome-kia-yelahanka-airport-road.com,"https://www.google.com/maps/search/13.09901,77.59976,Epitome%20Kia,%20Yelahanka(Airport%20Road),New%20Airport%20Road"
"Epitome Automobiles, Whitefield",SALES,"19/A,Vishveshwaraiah Industrial area , Mahadevapura,Bangalore",Bangalore,Karnataka,6366243243,ccm@epitomekia.in,https://epitome-automobiles-whitefield-kia.com,"https://www.google.com/maps/search/12.98617,77.70913,Epitome%20Automobiles,%20Whitefield,ahadevapura,Bangalore"
"JSP Autocore, Hosur Road",SALES,"233, Hosur Main RoadSingasandra",Bangalore,Karnataka,9606011244,asmhsr@jspkia.com,https://jsp-autocore-hosur-road-kia.com,"https://www.google.com/maps/search/12.87827,77.64724,JSP%20Autocore,%20Hosur%20Road,Singasandra"
"JSP Autocore, Marathahalli Ring Road",SALES,"Swamy Legato, Khata No. 330, Outer Ring Road, Sy No. 20/7",Bangalore,Karnataka,8722878822,asmbellandur@jspkia.com,https://jsp-autocore-marathahalli-ring-road-kia.com,"https://www.google.com/maps/search/12.93546,77.69087,JSP%20Autocore,%20Marathahalli%20Ring%20Road,Road,%20Sy%20No.%2020/7"
"JSP Kia, Sarjarpur Road",SALES,"Sy No 184/4, Dommasandra,Muthanlore Cross, Opp BB Jewelery,",Bangalore,Karnataka,8095553636,sales.srjp@jspkia.com,,"https://www.google.com/maps/search/77.742537,12.88689,JSP%20Kia,%20Sarjarpur%20Road,Muthanlore%20Cross,%20Opp%20BB%20Jewelery,"
"Naara Motors, J.P Nagar",SALES,"No.8A/8B, 24th Main Road, Jeewan Griha Colony",Bangalore,Karnataka,7406528200,sm@naarakia.com,https://naara-motors-jp-nagar-kia.com,"https://www.google.com/maps/search/12.90834,77.58511,Naara%20Motors,%20J.P%20Nagar,Jeewan%20Griha%20Colony"
"Taapasi Motors, Kalyan nagar",SALES,"No. 5AC-722 & 724, Ground and 1stfloor, 8th Main Road HRBR Layout, 1st block",Bangalore,Karnataka,8095537777,info@taapasikia.in,https://taapasi-motors-kalyan-nagar-kia.com,"https://www.google.com/maps/search/13.02312,77.64501,Taapasi%20Motors,%20Kalyan%20nagar,floor,%208th%20Main%20Road%20HRBR%20Layout,%201st%20block"
"VST Central, Palace Cross Road",SALES,"VST Vistas No 1, Palace Cross Road, Bengaluru, Karnataka- 560020",Bangalore,Karnataka,9606988123,salescrmpcr.blr@vstcentral-kia.in,https://vst-central-palace-cross-road-kia.com,"https://www.google.com/maps/search/12.99738889,77.58588889,VST%20Central,%20Palace%20Cross%20Road,aluru,%20Karnataka-%20560020"
"VST Central, Yeshwanthpur",SALES,Opp Yeshwanthpur Railway StationYeshwanthppur,Bangalore,Karnataka,9606988124,salescrmypr.blr@vstcentral-kia.in,https://vst-central-yeshwanthpur-kia.com,"https://www.google.com/maps/search/13.02005556,77.55250000,VST%20Central,%20Yeshwanthpur,Yeshwanthppur"
"PPS Kia CPO, RR Nagar",PRE-OWNED CARS,"Kia CPO Facility, Katha No 2/2Pantharapalaya, RR Nagar,",Bangalore,Karnataka,6309990056,gmsales.kiablr@automotiveml.com,https://pps-kia-mysore-road.com,"https://www.google.com/maps/search/12.943846,77.527107,PPS%20Kia%20CPO,%20RR%20Nagar,Pantharapalaya,%20RR%20Nagar,"
"Epitome Automobiles CPO, Yelhanka",PRE-OWNED CARS,"#19 A Vishveshwaraia, Industrail area,Hoodi Road,",Bangalore,Karnataka,9606970216,cpo@epitomekia.in,https://epitome-automobiles-whitefield-kia.com,"https://www.google.com/maps/search/13.1081175,77.5804777,Epitome%20Automobiles%20CPO,%20Yelhanka,Hoodi%20Road,"
JSP Autocore CPO,PRE-OWNED CARS,R T Square No.578/B6th Sector HSR Layout,Bangalore,Karnataka,7676661666,sales@jspkia.com,https://jsp-autocore-hosur-road-kia.com,"https://www.google.com/maps/search/12.87827,77.64724,JSP%20Autocore%20CPO,6th%20Sector%20HSR%20Layout"
"Naara Motors CPO, Omkar Nagar",PRE-OWNED CARS,"No.6, Bannerghatta Main Rd,Omkar NagarOpp. Rose Garden Apartments,",Bangalore,Karnataka,7406528200,Certifiedpreowned@naarakia.com,https://naara-motors-jp-nagar-kia.com,"https://www.google.com/maps/search/12.889809,77.597564,Naara%20Motors%20CPO,%20Omkar%20Nagar,Opp.%20Rose%20Garden%20Apartments,"
"VST Central CPO, Ring Road",PRE-OWNED CARS,"No. 130, Ring RoadKempegowda Layout, Laggera",Bangalore,Karnataka,9606988134,managercpo.blr@vstcentral-kia.in,https://vstcentral-kia.in/,"https://www.google.com/maps/search/13.00388889,77.52611111,VST%20Central%20CPO,%20Ring%20Road,Kempegowda%20Layout,%20Laggera"
"PPS Kia, Arvind Mills",SERVICE,"Near Arvind Mills Mysore RoadSy No: 26/2 & 27/2, Kenchanahalli Village",Bangalore,Karnataka,,sm.2s@automotiveml.com,https://pps-kia-mysore-road.com,"https://www.google.com/maps/search/12.928794,77.50402,PPS%20Kia,%20Arvind%20Mills,Sy%20No:%2026/2%20&%2027/2,%20Kenchanahalli%20Village"
"Advaith Kia, Bhanshankari",SERVICE,"No. 2, Industrial Layout,Bhanshankari 2nd Stage",Bangalore,Karnataka,6366355151,agm@advaithkia.com,https://advaith-kia-lalbagh-main-road.com,"https://www.google.com/maps/search/12.9248711,77.5662406,Advaith%20Kia,%20Bhanshankari,Bhanshankari%202nd%20Stage"
"Advaith Kia, Lalbagh Main Road",SERVICE,No. 71& 71/1Lalbagh Main Road,Bangalore,Karnataka,6366355151,agm@advaithkia.com,https://advaith-kia-lalbagh-main-road.com,"https://www.google.com/maps/search/12.95696,77.58585,Advaith%20Kia,%20Lalbagh%20Main%20Road,Lalbagh%20Main%20Road"
"PPS Kia, Mysore Road",SERVICE,"Survey No. 78/2Valagerahalli Village, Mysore road",Bangalore,Karnataka,7975418103,gmservice.kiablr@automotiveml.com,https://pps-kia-mysore-road.com,"https://www.google.com/maps/search/12.92293531,77.4955211,PPS%20Kia,%20Mysore%20Road,Valagerahalli%20Village,%20Mysore%20road"
"Epitome Kia, Yelahanka(Airport Road)",SERVICE,Survey # 99New Airport Road,Bangalore,Karnataka,7406343339,,https://epitome-kia-yelahanka-airport-road.com,"https://www.google.com/maps/search/13.09901,77.59976,Epitome%20Kia,%20Yelahanka(Airport%20Road),New%20Airport%20Road"
"Epitome Automobiles, Whitefield",SERVICE,"23B, KIADB Industrial area,Whitefield main road,Doddanakundi Industrial area 2 ,Bangalore",Bangalore,Karnataka,6366243243,sanjay@epitomekia.in,https://epitome-automobiles-whitefield-kia.com,"https://www.google.com/maps/search/12.97775,77.70606,Epitome%20Automobiles,%20Whitefield,in%20road,Doddanakundi%20Industrial%20area%202%20,Bangalore"
"JSP KIA,Begur Hobli",SERVICE,"No- 36/1, Doddanagamangala Village,Doddanagamangala Main Road,",Bangalore,Karnataka,,servicemanagerhsr@jspkia.com,https://jsp-autocore-hosur-road-kia.com,"https://www.google.com/maps/search/12.86,77.66,JSP%20KIA,Begur%20Hobli,Doddanagamangala%20Main%20Road,"
"JSP Autocore, Belandur-2s",SERVICE,"SY NO 37/1 Khata No 148,Marthalli Outer Ring Road, Kadubisanahalli,",Bangalore,Karnataka,,servicemanager.blr@jspkia.com,https://jsp-autocore-hosur-road-kia.com,"https://www.google.com/maps/search/12.942241532981324,77.69851955974276,JSP%20Autocore,%20Belandur-2s,Marthalli%20Outer%20Ring%20Road,%20Kadubisanahalli,"
"JSP Autocore, Hosur Road",SERVICE,"3/3, Singasandra Village,Begur Hobli, Bangalore south Taluk,",Bangalore,Karnataka,9513111683,servicemanagerhsr@jspkia.com,https://jsp-autocore-hosur-road-kia.com,"https://www.google.com/maps/search/12.87827,77.64724,JSP%20Autocore,%20Hosur%20Road,Begur%20Hobli,%20Bangalore%20south%20Taluk,"
"Naara KIA, Kanakapura Road",SERVICE,"No 8/3 &10, Kanakapura Road,Near Thalagattapura Metro Station,",Bangalore,Karnataka,6366436272,servicemanager.tlg@naarakia.com,https://naara-motors-jp-nagar-kia.com,"https://www.google.com/maps/search/12.8698092017376,77.5373651100361,Naara%20KIA,%20Kanakapura%20Road,Near%20Thalagattapura%20Metro%20Station,"
"Naara Motors, BTM",SERVICE,"No.10, NS Palya, 1st Main Rd7th Cross Rd, Opposite PM Kalyana Mantapa",Bangalore,Karnataka,,Servicemanager@naarakia.com,https://naara-motors-jp-nagar-kia.com,"https://www.google.com/maps/search/12.9516778,77.49205169999999,Naara%20Motors,%20BTM,7th%20Cross%20Rd,%20Opposite%20PM%20Kalyana%20Mantapa"
"Naara Motors, J.P Nagar",SERVICE,"61, 13th Cross, 2nd Main, J.P. Nagar, Bangalore-560078",Bangalore,Karnataka,6366380017,Servicemanager@naarakia.com,https://naara-motors-jp-nagar-kia.com,"https://www.google.com/maps/search/12.90734,77.5982,Naara%20Motors,%20J.P%20Nagar,J.P.%20Nagar,%20Bangalore-560078"
"Taapasi Motors, Kalyan nagar",SERVICE,"SY No 24/3, 24/4, SR No. 92/2008-09, K.R. Puram Hobli, K.R. Puram,",Bangalore,Karnataka,9093899999,gmservice@taapasikia.in,https://taapasi-motors-kalyan-nagar-kia.com,"https://www.google.com/maps/search/13.0548745,77.6634917,Taapasi%20Motors,%20Kalyan%20nagar,K.R.%20Puram%20Hobli,%20K.R.%20Puram,"
"VST Central, Yeshwanthpur",SERVICE,"Opp.Yeshwanthpur Railway Station,Yeshwanthpur, Bangalore, Karnataka",Bangalore,Karnataka,9606033433,servicemanagerypr.blr@vstcentral-kia.in,https://vst-central-yeshwanthpur-kia.com,"https://www.google.com/maps/search/13.02005556,77.55250000,VST%20Central,%20Yeshwanthpur,Yeshwanthpur,%20Bangalore,%20Karnataka"
"VST Central, Hessarghatta Road",SERVICE,"Survey No. 69/2, Hessarghatta RoadBegalgunte, Mallasandra Village,",Bangalore,Karnataka,7022028409,gmservice.blr@vstcentral-kia.in,https://vst-central-yeshwanthpur-kia.com,"https://www.google.com/maps/search/13.05333333,77.50797222,VST%20Central,%20Hessarghatta%20Road,Begalgunte,%20Mallasandra%20Village,"
"Miraculum Kia, Khanapur Road",SALES,Khanapur RoadSurvey  No. 317/6,Belgaum,Karnataka,8310158056,salesinfo.bgm@miraculumkia.in,https://miraculam-kia-khanapur-road.com,"https://www.google.com/maps/search/15.805583,74.485366,Miraculum%20Kia,%20Khanapur%20Road,Survey%C2%A0%20No.%20317/6"
"Miraculum Kia, Khanapur Road",SERVICE,Khanapur RoadSurvey  No. 317/6,Belgaum,Karnataka,8310158153,crmservice.bgm@miraculumkia.in,https://miraculam-kia-khanapur-road.com,"https://www.google.com/maps/search/15.8058743,74.4855106,Miraculum%20Kia,%20Khanapur%20Road,Survey%C2%A0%20No.%20317/6"
"Athena Kia, Hospet Road",SALES,"Opp To FCAI, Allipura Hospete Road",Bellary,Karnataka,6364922843,gm.sales@athenakia.com,https://athena-kia-hospet-road.com,"https://www.google.com/maps/search/15.162723,76.867792,Athena%20Kia,%20Hospet%20Road,Hospete%20Road"
"Athena Kia, Hospet Road",SERVICE,"Opp To FCAI, Allipura Hospete Road",Bellary,Karnataka,6364922873,gm.service@athenakia.com,https://athena-kia-hospet-road.com,"https://www.google.com/maps/search/15.162723,76.867792,Athena%20Kia,%20Hospet%20Road,Hospete%20Road"
"Kumar Kia, Manguli road",SALES,Sy. No 7/1+2/A/1NH 13 Managuli Road,Bijapur,Karnataka,9606458511,sales@kumarkia.com,https://kumar-kia-manguli-road.com,"https://www.google.com/maps/search/16.798338,75.733354,Kumar%20Kia,%20Manguli%20road,NH%2013%20Managuli%20Road"
"Kumar Kia, Manguli road",SERVICE,Sy. No 7/1+2/A/1NH 13 Managuli Road,Bijapur,Karnataka,,,https://kumar-kia-manguli-road.com,"https://www.google.com/maps/search/16.798338,75.733354,Kumar%20Kia,%20Manguli%20road,NH%2013%20Managuli%20Road"
"Jansi Kia, Davanagere",SALES,"Plot No.174/4, Sy. No.11/1Karur Village, Old PB Road",DAVANAGERE,Karnataka,,dvgsales@jansikia.in,https://jansi-kia-davanagere.com,"https://www.google.com/maps/search/75.88448,14.47445,Jansi%20Kia,%20Davanagere,Karur%20Village,%20Old%20PB%20Road"
"Kumar Kia, Gulbarga",SALES,"Sy No 80, Kapnoor Industrial AreaHumnabad Road",Gulbarga,Karnataka,7829990740,gmsales@kumarkia.com,https://kumar-kia-gulbarga.com,"https://www.google.com/maps/search/17.3742403,76.8548292,Kumar%20Kia,%20Gulbarga,Humnabad%20Road"
"Kumar Kia, Gulbarga",SERVICE,"Sy No 80, Kapnoor Industrial AreaHumnabad Road",Gulbarga,Karnataka,7829990752,Bilgundimotors.glb@gmail.com,https://kumar-kia-gulbarga.com,"https://www.google.com/maps/search/17.3742403,76.8548292,Kumar%20Kia,%20Gulbarga,Humnabad%20Road"
"Aadarsh Motors, Hassan",SALES,"#1016 & 1017, Kandali Village PanchayatDoddamandiganahalli",Hassan,Karnataka,9606034050,saleshassan@volanzokia.in,https://aadarsh-motors-hassan-kia.com,"https://www.google.com/maps/search/12.993944,76.073583,Aadarsh%20Motors,%20Hassan,Doddamandiganahalli"
"Aadarsh Motors, Hassan",SERVICE,"#1016 & 1017, Kandali Village PanchayatDoddamandiganahalli",Hassan,Karnataka,9606039188,gmservice@volanzokia.in,https://aadarsh-motors-hassan-kia.com,"https://www.google.com/maps/search/12.993944,76.073583,Aadarsh%20Motors,%20Hassan,Doddamandiganahalli"
"Bhadra Kia, Hospet",SALES,"124/2, Beside canalSankalapura, Bellary road",Hospet,Karnataka,7760888885,bhadrakiahpt@gmail.com,https://bhadra-kia-hospet.com,"https://www.google.com/maps/search/15.258826872908314,76.41083860004666,Bhadra%20Kia,%20Hospet,Sankalapura,%20Bellary%20road"
"Bhadra Kia, Hospet",SERVICE,"124/2, Beside canalSankalapura, Bellary road",Hospet,Karnataka,7760888885,,https://bhadra-kia-hospet.com,"https://www.google.com/maps/search/15.258826872908314,76.41083860004666,Bhadra%20Kia,%20Hospet,Sankalapura,%20Bellary%20road"
"Nagshanti Kia, Amargol",SALES,"Block No. 54Amargol, Hubli- 580025",Hubli,Karnataka,9148432469,hblsh@nagshantikia.com,https://nagshanti-kia-amargol.com,"https://www.google.com/maps/search/15.39427,75.08869,Nagshanti%20Kia,%20Amargol,Amargol,%20Hubli-%20580025"
"Nagshanti Kia, Amargol",SERVICE,"Block No. 40/4 & 53/2Amargol, Hubli, Karnataka 580030",Hubli,Karnataka,8431907312,kiawmhbl@nagshanti.in,https://nagshanti-kia-amargol.com,"https://www.google.com/maps/search/15.35088,75.1057,Nagshanti%20Kia,%20Amargol,Amargol,%20Hubli,%20Karnataka%20580030"
"A.R.M kia, Kushalnagar",SALES,"Survey No – 88/1SLN Timbers , BM Road ,Madhapatna",KUSHAL NAGAR,Karnataka,9606055314,sales.coorg@armkia.com,https://arm-kia-kushalnagar.com,"https://www.google.com/maps/search/12.44966077,75.94259924,A.R.M%20kia,%20Kushalnagar,SLN%20Timbers%20,%20BM%20Road%20,Madhapatna"
"Epitome Automobiles, Kolar",SALES,"Plot No,14-2-11-148A/30,C.V.Ramaiah Layout, R.V.Gardens,",Kolar,Karnataka,7829244655,ccm@epitomekia.in,https://epitome-automobiles-kolar-kia.com,"https://www.google.com/maps/search/13.1180133,78.132747,Epitome%20Automobiles,%20Kolar,C.V.Ramaiah%20Layout,%20R.V.Gardens,"
"Epitome Automobiles, Kolar",SERVICE,"Plot No,14-2-11-148A/30,C.V.Ramaiah Layout, R.V.Gardens,",Kolar,Karnataka,7829244655,service.karur@pressanakia.in,https://epitome-automobiles-kolar-kia.com,"https://www.google.com/maps/search/13.1180133,78.132747,Epitome%20Automobiles,%20Kolar,C.V.Ramaiah%20Layout,%20R.V.Gardens,"
"Aadarsh Motors, Mandya",SALES,"99/145,MC RoadBelur Gramapanchayath",Mandya,Karnataka,9606034070,sales@volanzokia.in,https://aadarsh-motors-mandya-kia.com,"https://www.google.com/maps/search/12.540778,76.919417,Aadarsh%20Motors,%20Mandya,Belur%20Gramapanchayath"
"Aadarsh Motors, Mandya",SERVICE,"99/145,MC RoadBelur Gramapanchayath",Mandya,Karnataka,9999999999,Servicemandya@volanzokia.in,https://aadarsh-motors-mandya-kia.com,"https://www.google.com/maps/search/12.540778,76.919417,Aadarsh%20Motors,%20Mandya,Belur%20Gramapanchayath"
"A.R.M kia, Kadri Road",SALES,"Next to City Hospital,Kadri RoadDoor No. 3-W-30-2386/2",Mangalore,Karnataka,9606013152,salesmanager@armkia.com,https://arm-kia-kadri-road.com,"https://www.google.com/maps/search/12.879831,74.853359,A.R.M%20kia,%20Kadri%20Road,Door%20No.%203-W-30-2386/2"
"A.R.M Kia CPO, Kulur",PRE-OWNED CARS,"The Riviera Building, KulurMangalore - 575013",Mangalore,Karnataka,9606085246,cpo@armkia.com,https://arm-kia-kadri-road.com,"https://www.google.com/maps/search/12.92514,74.82885,A.R.M%20Kia%20CPO,%20Kulur,Mangalore%20-%20575013"
"A.R.M kia, Kadri Road",SERVICE,"Next to City Hospital,Kadri RoadDoor No. 3-W-30-2386/2",Mangalore,Karnataka,9606013170,agmservice@armkia.com,https://arm-kia-kadri-road.com,"https://www.google.com/maps/search/12.8797998,74.8533349,A.R.M%20kia,%20Kadri%20Road,Door%20No.%203-W-30-2386/2"
"ARM Kia, Nr. Rly Bridge",SERVICE,"Near Railway OverbridgeAlape, Padil",Mangalore,Karnataka,,agmservice@armkia.com,https://arm-kia-kadri-road.com,"https://www.google.com/maps/search/12.8666071,74.8792076,ARM%20Kia,%20Nr.%20Rly%20Bridge,Alape,%20Padil"
"Aadarsh Motors, Hunsur Road",SALES,"#882, Vijayanagar 1st stage, Hunsur Road, Mysore",Mysore,Karnataka,9606034060,sales@volanzokia.in,https://aadarsh-motors-hunsur-road-kia.com,"https://www.google.com/maps/search/12.325549,76.611383,Aadarsh%20Motors,%20Hunsur%20Road,Hunsur%20Road,%20Mysore"
"Aadarsh Kia, Devegowda Circle, Mysore",SERVICE,"Sy No: 87/2, Property No. 448/386,Alanahalli, Near Devegowda Circle,",Mysore,Karnataka,9606034061,servicemanager@volanzokia.in,,"https://www.google.com/maps/search/12.30402,76.70894,Aadarsh%20Kia,%20Devegowda%20Circle,%20Mysore,Alanahalli,%20Near%20Devegowda%20Circle,"
"Aadarsh Motors, Hunsur Road",SERVICE,"#14 - P, Sy No 96, 3rd Stage, Koorgalli Industrial Area, Mysore - 570018",Mysore,Karnataka,9606034061,servicemanager@volanzokia.in,https://aadarsh-motors-hunsur-road-kia.com,"https://www.google.com/maps/search/12.35741,76.56803,Aadarsh%20Motors,%20Hunsur%20Road,Industrial%20Area,%20Mysore%20-%20570018"
"Jansi Kia, Vidyanagar",SALES,"# 1, Urgadur Extesion,Nanjappa Layout",Shimoga,Karnataka,8884854444,sales@jansikia.com,https://jansi-kia-vidyanagar.com,"https://www.google.com/maps/search/13.913811,75.587779,Jansi%20Kia,%20Vidyanagar,Nanjappa%20Layout"
"Jansi Kia, Vidyanagar",SERVICE,"# 1, Urgadur Extesion,Nanjappa Layout",Shimoga,Karnataka,8884854444,service@jansikia.in,https://jansi-kia-vidyanagar.com,"https://www.google.com/maps/search/13.913811,75.587779,Jansi%20Kia,%20Vidyanagar,Nanjappa%20Layout"
"PPS Kia, Sira Road",SALES,"Syrvey No. 197/1,Next to Bavikatte Kalyana,",Tumkur,Karnataka,6303622210,salesmanagertmk@automotivemotors.in,https://pps-kia-sira-road.com,"https://www.google.com/maps/search/13.21102,77.1031243,PPS%20Kia,%20Sira%20Road,Next%20to%20Bavikatte%20Kalyana,"
"PPS Kia, Sira Road",SERVICE,"Syrvey No. 197/1,Next to Bavikatte Kalyana,",Tumkur,Karnataka,9391725753,servicemanagertmk@automotivemotors.in,https://pps-kia-sira-road.com,"https://www.google.com/maps/search/13.21102,77.06113,PPS%20Kia,%20Sira%20Road,Next%20to%20Bavikatte%20Kalyana,"
"A.R.M kia, Udupi",SALES,"Door No.Yng6/22/1Nh 66,Yenagudde",Udipi,Karnataka,9606055296,salesmanager@armkia.com,https://arm-kia-udupi.com,"https://www.google.com/maps/search/13.291657,74.744604,A.R.M%20kia,%20Udupi,Nh%2066,Yenagudde"
"A.R.M kia, Udupi",SERVICE,"Door No.Yng6/22/1Nh 66,Yenagudde",Udipi,Karnataka,9606035534,service.udupi@armkia.com,https://arm-kia-udupi.com,"https://www.google.com/maps/search/13.291657,74.744604,A.R.M%20kia,%20Udupi,Nh%2066,Yenagudde"
"DKH Motors, Calicut",SALES,"DKH MOTORS LLP, Building No./FlatNo.: 39/39/910-A1, ATHANIKKAL,",Calicut,Kerala,9207622000,info@dkhkia.com,https://dkh-motors-calicut-kia.com,"https://www.google.com/maps/search/11.298734835316141,75.7631178572774,DKH%20Motors,%20Calicut,No.:%2039/39/910-A1,%20ATHANIKKAL,"
"DKH Motors, Vengeri",PRE-OWNED CARS,DOOR NO : 6/1632VENGERI,Calicut,Kerala,9947445566,info@dkhkia.com,https://dkh-motors-calicut-kia.com,"https://www.google.com/maps/search/11.30607986,75.78769684,DKH%20Motors,%20Vengeri,VENGERI"
"DKH Motors, Calicut",SERVICE,"DKH MOTORS LLP, Building No./FlatNo.: 39/39/910-A1, ATHANIKKAL,",Calicut,Kerala,9207649000,servicemanagerclt@dkhkia.com,https://dkh-motors-calicut-kia.com,"https://www.google.com/maps/search/11.298734835316141,75.7631178572774,DKH%20Motors,%20Calicut,No.:%2039/39/910-A1,%20ATHANIKKAL,"
"Incheon Kia, Desom",SALES,"6/13A (Old No 273/5-1) NH 544, Kochi-Salem Highway, Desom, Parambayam,",Cochin,Kerala,8111879111,enquiry@incheonkia.com,https://incheon-kia-desom.com,"https://www.google.com/maps/search/10.13593,76.35266,Incheon%20Kia,%20Desom,Kochi-Salem%20Highway,%20Desom,%20Parambayam,"
"Incheon Kia, Edappally",SALES,"Edappally North Village, EdappallySy. No. 2/19-A-1, NH Bypass",Cochin,Kerala,8111879054,sm.edappally@incheonkia.com,https://incheon-kia-edappally.com,"https://www.google.com/maps/search/10.021338,76.309922,Incheon%20Kia,%20Edappally,Sy.%20No.%202/19-A-1,%20NH%20Bypass"
"Incheon Kia, Nettoor",SALES,"Plot  No – 11/336 , NH -47 ,Bypass Netoor PO ,",Cochin,Kerala,7012998614,enquiry@incheonkia.com,https://incheon-kia-nettoor.com,"https://www.google.com/maps/search/9.948271,76.318730,Incheon%20Kia,%20Nettoor,%20NH%20-47%20,Bypass%20Netoor%20PO%20,"
"Incheon Kia, Kundanoor",PRE-OWNED CARS,"Ground Floor, AMV Towers,Building Number 11-585-A-UA, Old NH 47",Cochin,Kerala,8111879111,enquiry@incheonkia.com,https://incheon-kia-desom.com,"https://www.google.com/maps/search/9.935962,76.317647,Incheon%20Kia,%20Kundanoor,Building%20Number%2011-585-A-UA,%20Old%20NH%2047"
